player_id,player_name,year,max_ev,hard_hit_pct,barrel_pct
596143,"Sardinas, Luis",2015,97.7,8.1,0.0
456781,"Solano, Donovan",2015,105.3,35.6,0.0
425772,"Mathis, Jeff",2015,108.8,29.2,1.4
502117,"Negrón, Kristopher",2015,105.0,15.3,2.8
571970,"Muncy, Max",2015,108.3,26.4,4.2
608672,"Johnson, Micah",2015,110.3,18.1,1.4
449786,"Corporán, Carlos",2015,102.9,23.9,1.4
476633,"Parmelee, Chris",2015,108.8,39.4,7.0
543706,"Robertson, Daniel",2015,103.2,23.9,0.0
592647,"Pompey, Dalton",2015,108.0,26.8,2.8
592621,"Parker, Kyle",2015,112.8,34.8,8.7
458913,"Young Jr., Eric",2015,110.6,27.5,2.9
592200,"Casali, Curt",2015,107.3,43.5,8.7
592239,"Cunningham, Todd",2015,102.4,14.5,0.0
493343,"Olivera, Héctor",2015,108.6,27.9,2.9
608671,"Jankowski, Travis",2015,105.0,22.1,1.5
453895,"Ryan, Brendan",2015,102.8,20.6,1.5
599096,"Herrera, Dilson",2015,106.9,25.4,3.0
519068,"Navarro, Efren",2015,105.7,29.9,0.0
543302,"Herrmann, Chris",2015,105.3,31.3,3.0
543432,"Lavarnway, Ryan",2015,107.2,43.9,6.1
453211,"Stubbs, Drew",2015,108.8,33.8,7.7
545338,"Franklin, Nick",2015,106.6,24.6,7.7
477165,"Wallace, Brett",2015,111.1,41.5,13.8
621035,"Taylor, Chris",2015,103.7,32.3,1.5
594824,"Garcia, Greg",2015,106.3,23.4,3.1
425844,"Greinke, Zack",2015,107.5,32.3,3.2
600303,"La Stella, Tommy",2015,107.8,29.5,0.0
517369,"Pirela, José",2015,110.6,25.0,3.3
527043,"Marte, Jefry",2015,109.2,31.7,11.7
430001,"Weeks Jr., Rickie",2015,109.9,23.7,3.4
453269,"Boesch, Brennan",2015,110.0,30.5,3.4
519333,"Szczur, Matt",2015,109.5,22.0,1.7
592609,"Olt, Mike",2015,110.6,32.2,10.2
572182,"Sweeney, Darnell",2015,106.7,34.5,6.9
527054,"Teheran, Julio",2015,99.5,5.3,0.0
553988,"Machado, Dixon",2015,103.0,29.8,1.8
217100,"Bloomquist, Willie",2015,101.3,16.1,1.8
572863,"Garneau, Dustin",2015,103.6,16.1,3.6
457574,"Pacheco, Jordan",2015,100.0,22.2,0.0
501800,"Craig, Allen",2015,103.7,22.6,1.9
477132,"Kershaw, Clayton",2015,105.1,17.0,0.0
595879,"Báez, Javier",2015,112.4,32.7,9.6
466988,"Bonifácio, Emilio",2015,104.5,13.5,0.0
592710,"Rutledge, Josh",2015,103.7,21.2,3.8
453286,"Scherzer, Max",2015,102.0,15.4,0.0
516809,"Lake, Junior",2015,111.9,35.3,2.0
519455,"Zimmermann, Jordan",2015,104.7,17.6,0.0
518577,"Cowgill, Collin",2015,107.1,27.5,3.9
518516,"Bumgarner, Madison",2015,111.0,33.3,9.8
434628,"Hammel, Jason",2015,102.7,23.5,0.0
608336,"Gallo, Joey",2015,115.0,51.0,15.7
592407,"Holaday, Bryan",2015,104.0,27.5,7.8
607387,"Rua, Ryan",2015,110.2,37.3,5.9
450317,"Arencibia, J.P.",2015,112.3,42.0,14.0
605141,"Betts, Mookie",2016,114.7,39.9,5.2
514888,"Altuve, Jose",2016,109.0,36.4,6.9
456030,"Pedroia, Dustin",2016,104.1,28.9,2.5
429664,"Canó, Robinson",2016,113.4,42.8,7.3
