Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
2015,"Clint Robinson","WSN",126,352,10,44,34,0,0.105113636,0.147727272,0.15210356,0.298387096,0.27184466,0.357954545,0.42394822,0.3403316902360697,0.3619010947798557,114.38010155778831,-2.188233807682991,3.7098295568106003,-9.223100662231445,0.5689505256987551,"Clint Robinson",6908,519208
2019,"AJ Pollock","LAD",86,342,15,49,47,5,0.067251461,0.216374269,0.201298701,0.30044843,0.266233766,0.32748538,0.467532467,0.3326773639997779,0.32856305253820334,106.7350989559792,0.7904403507709503,3.8294756925264988,-8.895747719332576,0.5687898873973047,"AJ Pollock",9256,572041
2021,"Ehire Adrianza","ATL",109,209,5,32,28,0,0.100478468,0.200956937,0.153846154,0.289855072,0.247252747,0.326923076,0.401098901,0.31637445006232995,0.31418801275428365,95.19856883139703,0.22325401287525892,-1.0542557784011906,-0.2971537113189697,0.5677954146892856,"Ehire Adrianza",8418,501303
2015,"Yan Gomes","CLE",95,389,12,38,45,0,0.033419023,0.267352185,0.159779615,0.28458498,0.231404958,0.267352185,0.391184573,0.2828136696336196,0.3030000597701789,73.92834993930781,-0.8352930373512208,-12.571356481909495,5.206611394882202,0.5674976179286055,"Yan Gomes",9627,543228
2018,"Tyler Austin","- - -",69,268,17,34,47,1,0.070895522,0.354477611,0.25,0.288888888,0.229508196,0.287313432,0.479508196,0.32479341839676473,0.33642694843349175,104.1677752198874,-1.1541996938176453,0.18108151463188982,-3.8370200097560883,0.5668023002132361,"Tyler Austin",11850,592122
2019,"Mike Zunino","TBR",90,289,9,30,32,0,0.069204152,0.339100346,0.146616542,0.220125786,0.165413533,0.23183391,0.312030075,0.2352442718707154,0.2739776822522437,46.24107826386684,-0.07541976403445005,-19.932361925511813,15.315657138824463,0.56667080852098,"Mike Zunino",13265,572287
2023,"Ildemaro Vargas","WSN",86,286,4,32,31,1,0.066433566,0.069930069,0.110687023,0.259414225,0.251908396,0.303886925,0.362595419,0.2924042122945347,0.3037098012071975,81.30192003488264,0.34051189897581935,-6.284421304096497,2.2379668951034546,0.5661300314526532,"Ildemaro Vargas",13324,545121
2022,"Mark Mathias","- - -",30,91,6,13,20,3,0.098901098,0.329670329,0.259259259,0.304347826,0.24691358,0.318681318,0.506172839,0.3531592769937201,0.2977329243670453,132.08120943365856,0.23284323629923165,3.4594792092222186,-0.9967552546877414,0.5658523857571908,"Mark Mathias",18032,664029
2018,"Daniel Murphy","- - -",91,351,12,40,42,3,0.056980056,0.113960113,0.155487805,0.308243727,0.298780487,0.336182336,0.454268292,0.33792916700286646,0.34346993764241535,110.66456461156355,-0.4488695024047047,4.121379578864662,-9.371508836746216,0.5652642793634356,"Daniel Murphy",4316,502517
2020,"Jake Cave","MIN",42,123,4,17,15,0,0.040650406,0.357723577,0.168141592,0.323076923,0.221238938,0.284552845,0.38938053,0.29271304510473234,0.27203471486161396,84.72943598300418,-0.12004547659307718,-2.4339331153704133,2.8607765436172485,0.5650998551758996,"Jake Cave",14477,595909
2017,"Danny Valencia","SEA",130,500,15,54,66,2,0.08,0.244,0.155555556,0.311526479,0.255555555,0.314,0.411111111,0.3106220061779022,0.3009839125082526,95.59869148394404,-1.5543330796062946,-4.269500912993137,-6.6130170822143555,0.5627349590322203,"Danny Valencia",6364,502143
2020,"Raimel Tapia","COL",51,206,1,26,17,8,0.067961165,0.184466019,0.08152174,0.391891891,0.320652173,0.369458128,0.402173913,0.3379392107132033,0.28498634489456026,96.00481808251762,1.6649960577487946,0.6134524743855856,-2.416340410709381,0.5626398286856992,"Raimel Tapia",14350,606132
2019,"Luis Rengifo","LAA",108,406,7,44,33,2,0.098522167,0.229064039,0.12605042,0.3,0.238095238,0.320987654,0.364145658,0.29836846575324916,0.30797709172694526,83.18940779471468,0.6375005599111319,-8.08564311090618,-0.8111346960067749,0.5619067061436026,"Luis Rengifo",19858,650859
2022,"Conner Capel","- - -",22,59,3,7,11,1,0.084745762,0.169491525,0.211538462,0.31707317,0.307692307,0.355932203,0.519230769,0.3706317715725656,0.33567323523052667,147.25632387977575,-0.08722526207566261,3.0166989558764956,0.4122972786426544,0.5615320563459132,"Conner Capel",19983,668843
2017,"Gorkys Hernández","SFG",128,348,0,40,22,12,0.089080459,0.209770114,0.070967742,0.330543933,0.254838709,0.326589595,0.325806451,0.2875042738441823,0.2845005748533707,77.05079286097828,3.7374351010657847,-6.527209581367744,0.20779502391815186,0.560941410150812,"Gorkys Hernandez",4146,491676
2020,"Gleyber Torres","NYY",42,160,3,17,16,1,0.1375,0.175,0.125,0.285714285,0.242647058,0.35625,0.367647058,0.32555296272039413,0.3345077322713984,106.60067254109751,-0.6161393625661731,0.684899433782912,0.6810750961303711,0.5598541022540061,"Gleyber Torres",16997,650402
2017,"Boog Powell","- - -",52,135,3,24,12,0,0.111111111,0.222222222,0.119658119,0.348837209,0.282051282,0.358208955,0.401709401,0.33143380195347233,0.27751447215224756,109.10084895575413,0.08232945576310158,1.5981945008465828,-0.45491647720336914,0.5581615819542384,"Boog Powell",15103,621471
2021,"Kyle Lewis","SEA",36,147,5,15,11,2,0.108843537,0.25170068,0.146153846,0.306818181,0.246153846,0.333333333,0.392307692,0.31977448171498823,0.34964900114098374,106.68150536514949,0.1899970229715109,1.3925209124467555,-0.8634322881698608,0.5580080598248023,"Kyle Lewis",19508,641786
2017,"Mallex Smith","TBR",81,282,2,33,12,16,0.081560283,0.219858156,0.0859375,0.347150259,0.26953125,0.328571428,0.35546875,0.3006472764270646,0.26024852248857605,88.43069309035175,3.221129181794822,-0.80419918626664,-2.920308083295822,0.5575631228029075,"Mallex Smith",13608,605480
2019,"Kevin Plawecki","CLE",60,174,3,13,17,0,0.068965517,0.178160919,0.120253164,0.256,0.221518987,0.287356321,0.341772151,0.27332064372369613,0.284219478738719,66.52348537701113,-1.2258193893358111,-8.670626714770684,8.116160333156586,0.5573019088755724,"Kevin Plawecki",13807,608700
2024,"Brett Wisely","SFG",91,272,4,25,31,2,0.047794117,0.238970588,0.107142857,0.301075268,0.238095238,0.277777777,0.345238095,0.2723225388262007,0.2554235565528441,75.02968781063545,-1.1999789774417877,-9.321813944624884,5.622098684310913,0.5569721113905276,"Brett Wisely",27735,689172
2015,"Juan Lagares","NYM",143,465,6,47,41,7,0.034408602,0.187096774,0.099773242,0.307692307,0.258503401,0.288793103,0.358276643,0.2804825881342867,0.2752029083587311,78.80903910722323,0.6178126228041947,-10.863946200749814,1.742670789361,0.5564945101430803,"Juan Lagares",5384,501571
2017,"Ty Blach","SFG",38,53,1,5,7,0,0.075471698,0.396226415,0.113636363,0.391304347,0.227272727,0.285714285,0.34090909,0.2725077575566817,0.28139079135397205,67.20443564003894,-0.3034132760949433,-2.5374379692056483,6.305878162384033,0.5562786051476996,"Ty Blach",14361,621389
2017,"Jeimer Candelario","- - -",38,142,3,18,16,0,0.091549295,0.211267605,0.141732284,0.351063829,0.283464566,0.359154929,0.42519685,0.3417139703958807,0.3142053375781422,111.90287283814426,-0.005347846541553736,1.9624273428186676,-1.1189218237996101,0.5559600436648837,"Jeimer Candelario",13621,600869
2020,"Nolan Arenado","COL",48,201,8,23,26,0,0.074626865,0.099502487,0.181318682,0.240506329,0.252747252,0.303482587,0.434065934,0.30785277937397815,0.28792793582184145,76.13767149993353,-0.9562324457801878,-7.084424613269231,5.395002365112305,0.5557629195837763,"Nolan Arenado",9777,571448
2023,"Seby Zavala","- - -",73,193,7,17,18,1,0.062176165,0.3626943,0.142857143,0.23,0.171428571,0.230366492,0.314285714,0.2386112874715116,0.24645469325999314,45.47286210277035,-0.8046802296303213,-13.375587477656651,12.356812000274658,0.5548133642656117,"Seby Zavala",18887,664874
2024,"Luis Robert Jr.","CHW",100,425,14,47,35,23,0.065882352,0.331764705,0.155216285,0.30962343,0.223918575,0.278301886,0.37913486,0.28526280544945415,0.2789472457632033,84.38940604609681,0.9280400350689888,-6.663221689579743,-2.0540064573287964,0.5545661878108923,"Luis Robert Jr.",20043,673357
2025,"Max Schuemann","ATH",101,213,2,20,13,7,0.103286384,0.164319248,0.076502732,0.231292517,0.196721311,0.295238095,0.273224043,0.2621942014921279,0.29279091244652156,62.34014049341528,0.11837407574057579,-9.33595846434256,7.421921491622925,0.554234755666682,"Max Schuemann",24488,680474
2021,"Matt Vierling","PHI",34,77,2,11,6,2,0.051948051,0.259740259,0.154929578,0.42,0.323943661,0.363636363,0.478873239,0.35588128786338,0.32040899678280477,121.72966320305561,0.7815357174258679,2.9115914368645295,0.023884594440460205,0.5534693946824314,"Matt Vierling",21558,663837
2015,"J.P. Arencibia","TBR",24,73,6,9,17,0,0.01369863,0.301369863,0.295774648,0.363636363,0.309859154,0.315068493,0.605633802,0.38764562018930093,0.3531527183425259,151.14057440918424,0.4725492363795638,4.792639199416482,-1.9662964344024658,0.5531876548947451,"J.P. Arencibia",697,450317
2021,"Luke Voit","NYY",68,241,11,26,35,0,0.087136929,0.307053941,0.197183099,0.3125,0.239436619,0.327800829,0.436619718,0.3321184812739677,0.3622579089665817,112.8649592299218,-0.5012720068916678,3.294739440749291,-6.0360575914382935,0.5529624667573061,"Luke Voit",14811,572228
2019,"Anthony Santander","BAL",93,405,20,46,59,1,0.04691358,0.212345679,0.215789474,0.285198555,0.260526315,0.297029702,0.476315789,0.32090165916055735,0.318920890883644,97.12596995440188,-0.4770679036155343,-1.964750580521767,-6.993108749389648,0.5524616053518356,"Anthony Santander",14551,623993
2018,"Nomar Mazara","TEX",128,536,20,61,77,1,0.074626865,0.21641791,0.177914111,0.297752808,0.257668711,0.317164179,0.435582822,0.3236366452349259,0.3322412726584445,94.88926836319276,-0.29905940452590585,-3.573834821152896,-9.389558553695679,0.5518410863559201,"Nomar Mazara",14553,608577
2025,"Willi Castro","- - -",120,454,11,58,33,10,0.088105726,0.244493392,0.139303482,0.285714285,0.226368159,0.313465783,0.365671641,0.3015598256503586,0.30433531145078946,92.25830125485467,0.5989312194287777,-3.5867882309594084,-6.521519422531128,0.551601556787408,"Willi Castro",17338,650489
2024,"Danny Jansen","- - -",94,324,9,35,24,0,0.12345679,0.188271604,0.143884892,0.227488151,0.205035971,0.308641975,0.348920863,0.2942591960783358,0.2899311136755144,90.14526188489567,-1.080868512392044,-4.73425573206119,-0.6656176745891571,0.5514314450769201,"Danny Jansen",16535,643376
2019,"Francisco Mejía","SDP",79,244,8,27,22,1,0.053278688,0.229508196,0.172566372,0.319018404,0.265486725,0.31557377,0.438053097,0.3170070248376195,0.2760182614148405,97.39952420773844,-0.6493285680189729,-1.4864882516730318,-0.6424857340753078,0.5500923227020287,"Francisco Mejia",16403,642336
2022,"Nick Maton","PHI",35,85,5,13,17,0,0.117647058,0.34117647,0.263888888,0.325,0.25,0.34117647,0.513888888,0.36388779177385217,0.3063841651467716,135.4647273130801,0.07953685009852052,3.5819059811816154,-1.2660212218761444,0.5499065842400185,"Nick Maton",21635,665155
2019,"Zack Wheeler","NYM",31,64,1,5,6,0,0.03125,0.296875,0.087719299,0.297297297,0.210526315,0.262295081,0.298245614,0.2462024718034463,0.21358370780944824,53.55095715638629,-0.33843648713082075,-4.26057030069918,7.8682403564453125,0.5489293548133269,"Zack Wheeler",10310,554430
2025,"Connor Norby","MIA",88,337,8,42,34,8,0.053412462,0.267062314,0.138263666,0.324074074,0.250803858,0.299703264,0.389067524,0.30002827548839217,0.3061231885637556,89.7731306169225,-0.038412028923630714,-4.123174579639253,-1.7286916375160217,0.5484161334908404,"Connor Norby",29592,681393
2025,"Yordan Alvarez","HOU",48,199,6,17,27,1,0.140703517,0.165829145,0.157575758,0.295454545,0.272727272,0.36683417,0.43030303,0.3376218264864892,0.3914300584301506,117.69417282958428,-0.4930627830326557,3.6570119388995055,-5.173167824745178,0.5456429435690981,"Yordan Alvarez",19556,670541
2020,"Omar Narváez","MIL",40,126,2,8,10,0,0.126984126,0.309523809,0.092592593,0.253731343,0.175925925,0.293650793,0.268518518,0.26207418195785037,0.2693560464041574,60.316000271229285,-0.4405906810425222,-6.8292463428762655,6.92253053188324,0.545429408704406,"Omar Narvaez",13338,553882
2015,"Carlos Pérez","LAA",86,283,4,20,21,2,0.067137809,0.173144876,0.096153846,0.291866028,0.25,0.298932384,0.346153846,0.28442084152927605,0.2718244436393929,80.49810509064534,-0.3313715294934809,-6.717940054487821,2.601705551147461,0.5446512551688069,"Carlos Perez",10642,542208
2019,"Shed Long Jr.","SEA",42,168,5,21,15,3,0.095238095,0.238095238,0.190789474,0.327102803,0.263157894,0.333333333,0.453947368,0.33334963236536297,0.27117512865764337,111.87704535383125,-0.15517295338213444,2.3950706994313955,-2.878465473651886,0.54313058937334,"Shed Long Jr.",16542,643418
2019,"Dexter Fowler","STL",150,574,19,69,67,8,0.12891986,0.247386759,0.170431211,0.293939393,0.238193018,0.345549738,0.408624229,0.32576414609288834,0.34016659242887026,103.48036080581937,-2.188332370482385,0.4474031243585923,-13.190430879592896,0.5428153725786322,"Dexter Fowler",4062,451594
2018,"Juan Lagares","NYM",30,64,0,9,6,3,0.046875,0.140625,0.050847458,0.392156862,0.33898305,0.375,0.389830508,0.3294651848929269,0.2658908905521516,110.7521057574567,0.5860519509296864,1.4262141258776855,1.8802298158407211,0.5419740480731579,"Juan Lagares",5384,501571
2018,"Colin Moran","PIT",144,465,11,49,58,0,0.083870967,0.176344086,0.130120482,0.316109422,0.277108433,0.339784946,0.407228915,0.3221483668898295,0.3265862123567991,101.90132522066537,-4.838691382436082,-3.7592501934101663,-5.206009268760681,0.5419503770775698,"Colin Moran",16909,592567
2022,"Jason Vosler","SFG",36,111,4,14,12,1,0.09009009,0.261261261,0.204081633,0.333333333,0.265306122,0.342342342,0.469387755,0.3486826517365196,0.31163746226917616,127.63994294260645,-0.005437704734504223,3.559126871106692,-2.2247181832790375,0.54068369300124,"Jason Vosler",16686,613564
2022,"Albert Almora Jr.","CIN",64,235,5,26,29,3,0.072340425,0.19574468,0.125581396,0.26060606,0.223255813,0.282051282,0.348837209,0.27900941784565264,0.2691715642025596,71.50630866088564,0.13517395500093699,-7.644527719549963,4.710643291473389,0.5400183359663935,"Albert Almora Jr.",14109,546991
2017,"Jeff Mathis","ARI",60,203,2,13,11,1,0.068965517,0.30049261,0.107526882,0.308943089,0.215053763,0.277227722,0.322580645,0.261856915642373,0.25509531580986666,51.190914416814806,-0.6276902942918241,-13.362536369278756,11.810605764389038,0.5396446277158709,"Jeff Mathis",3448,425772
2022,"Odúbel Herrera","PHI",62,197,5,23,21,6,0.055837563,0.213197969,0.140540541,0.280575539,0.237837837,0.279187817,0.378378378,0.28691623295624247,0.27177415434847174,82.83355456219505,0.8118402548134327,-3.117258725212974,1.4752113223075867,0.5385225246996886,"Odubel Herrera",11476,546318
2023,"Alex Kirilloff","MIN",88,319,11,35,41,1,0.087774294,0.250783699,0.174377224,0.336787564,0.270462633,0.347962382,0.444839857,0.34284535518982123,0.3357987947101834,117.82470282459214,-1.9062229823321104,4.906889504145222,-10.392563819885254,0.5382485728154698,"Alex Kirilloff",20325,666135
2020,"Miguel Sanó","MIN",53,205,13,31,25,0,0.087804878,0.43902439,0.274193548,0.301204819,0.204301075,0.27804878,0.478494623,0.3169942889727798,0.3262671484735799,101.35885860391835,0.2087393687106669,0.5519100731405993,-3.996996432542801,0.5375866628939108,"Miguel Sano",12164,593934
2016,"Daniel Descalso","COL",99,289,8,38,38,3,0.117647058,0.193771626,0.16,0.305263157,0.264,0.349480968,0.424,0.33196722398271095,0.3175700013066681,90.05646238507079,0.6294319434091449,-2.9097714171314797,-1.0297137429006398,0.535945323747341,"Daniel Descalso",8392,518614
2020,"Mike Moustakas","CIN",44,163,8,13,27,1,0.110429447,0.220858895,0.237410072,0.24742268,0.230215827,0.331288343,0.467625899,0.3395513347637506,0.33520098085756656,104.93443111244376,-0.6772330943495035,0.35042392411705636,-1.9756434857845306,0.5357951481603427,"Mike Moustakas",4892,519058
2016,"Nick Markakis","ATL",158,684,13,67,89,0,0.103801169,0.147660818,0.128547579,0.299595141,0.268781302,0.346491228,0.397328881,0.32065341349001286,0.3367735174204737,97.85607711440765,-2.5239647605922073,-4.3300241026364965,-12.166084289550781,0.5349850419059391,"Nick Markakis",5930,455976
2020,"Nick Madrigal","CHW",29,109,0,8,11,2,0.036697247,0.064220183,0.029126213,0.364583333,0.339805825,0.376146788,0.368932038,0.332176722517801,0.3137419312088578,109.78247790749533,-2.436921096406877,-1.1233383051183377,1.846584975719452,0.5343318255055827,"Nick Madrigal",20521,663611
2016,"Tommy Joseph","PHI",107,347,21,47,47,1,0.063400576,0.216138328,0.247619047,0.266666666,0.257142857,0.308357348,0.504761904,0.3416362129989206,0.34518634441287016,112.11176600735898,-0.7012039164546877,4.474908508872183,-10.272861003875732,0.5342999712961453,"Tommy Joseph",10349,571830
2020,"Tony Kemp","OAK",49,114,0,15,4,3,0.131578947,0.122807017,0.053763441,0.283950617,0.247311827,0.362831858,0.301075268,0.3074643611907959,0.32909285283721657,98.6534670048843,0.728122478350997,0.5390170796033529,0.7406938821077347,0.5328585415298372,"Tony Kemp",14894,643393
2023,"Reese McGuire","BOS",72,206,1,15,16,2,0.053398058,0.257281553,0.090909091,0.365671641,0.267379679,0.31,0.35828877,0.29325176775455475,0.241989688873291,79.96285536057825,-1.3270056918263435,-6.272795233115035,4.583101689815521,0.5323382636054311,"Reese McGuire",15674,624512
2022,"Donovan Solano","CIN",80,304,4,22,24,0,0.0625,0.200657894,0.100719425,0.348837209,0.284172661,0.338815789,0.384892086,0.3188689457307948,0.31650655484917173,98.76122892127258,-2.1513131773099303,-2.5888463713105447,-2.7911452054977417,0.5321924564110603,"Donovan Solano",8623,456781
2016,"Tucker Barnhart","CIN",115,420,7,34,51,1,0.085714285,0.171428571,0.122015915,0.299003322,0.257294429,0.322966507,0.379310344,0.29999004398904194,0.2951270292324075,81.80333350133239,-3.746927462518215,-13.159490113559334,5.021051734685898,0.5320879225459922,"Tucker Barnhart",10200,571466
2015,"Preston Tucker","HOU",98,323,13,35,33,0,0.061919504,0.210526315,0.193333333,0.273972602,0.243333333,0.297213622,0.436666666,0.31802784824518965,0.31226015090942383,103.72185878949426,-0.00969359278678894,1.3814332890889074,-6.924662828445435,0.5319228633240535,"Preston Tucker",13633,605512
2020,"Kyle Schwarber","CHC",59,224,11,30,24,1,0.133928571,0.294642857,0.204188482,0.219298245,0.188481675,0.308035714,0.392670157,0.30680610192730823,0.3399038488214666,90.67669892349504,0.7667375025339425,-1.9016028581596838,-2.444521486759186,0.5308339565965734,"Kyle Schwarber",16478,656941
2022,"Stuart Fairchild","- - -",46,110,5,14,6,0,0.072727272,0.309090909,0.216494845,0.327586206,0.24742268,0.336363636,0.463917525,0.3499289333820343,0.31704559928991577,121.92656554184784,-1.3753273212350905,1.3116153314456227,-0.03055607806891203,0.5306170075776235,"Stuart Fairchild",20321,656413
2024,"Jarred Kelenic","ATL",131,449,15,49,45,7,0.071269487,0.296213808,0.162621359,0.299625468,0.230582524,0.285714285,0.393203883,0.2941608500960689,0.3075933947125804,86.91781982188918,1.774370089173317,-5.249682454541624,-4.6239683628082275,0.5304282546491861,"Jarred Kelenic",22558,672284
2016,"Matt Holliday","STL",110,426,20,48,62,0,0.082159624,0.166666666,0.214659686,0.253424657,0.246073298,0.321596244,0.460732984,0.3353198754086214,0.3510618164641032,109.33382788659992,-2.1084550304803997,2.7886130460735004,-11.13448715209961,0.5303652493914164,"Matt Holliday",1873,407812
2019,"Brandon Belt","SFG",156,616,17,76,57,4,0.134740259,0.206168831,0.169201521,0.274611398,0.233840304,0.339285714,0.403041825,0.3191121344076284,0.3464619438308741,98.25138972306814,-3.9051008876413107,-5.326249195284786,-8.889206647872925,0.5300834828036689,"Brandon Belt",10264,474832
2015,"Domingo Santana","- - -",52,187,8,20,26,4,0.106951871,0.336898395,0.19375,0.329670329,0.2375,0.336898395,0.43125,0.33637812080230306,0.33819090935491747,111.75758978804922,2.5137808471918106,5.0707706146160145,-5.9367585480213165,0.529182554595318,"Domingo Santana",10348,570267
2025,"Salvador Perez","KCR",155,641,30,54,100,0,0.043681747,0.1950078,0.209380235,0.250564334,0.236180904,0.283699059,0.445561139,0.3105423916572643,0.3558702996180144,95.44811914512562,-4.776127027347684,-8.215042414023124,-8.675826787948608,0.5290896309670728,"Salvador Perez",7304,521692
2019,"Sean Rodríguez","PHI",76,139,4,24,12,1,0.136690647,0.294964028,0.151785715,0.308823529,0.223214285,0.348148148,0.375,0.31872907435452497,0.3007203843858507,93.59295896806456,-0.04202095605432987,-1.2170212334289623,2.2230367958545685,0.5288824669731885,"Sean Rodriguez",6589,446481
2015,"Joey Gallo","TEX",36,123,6,16,14,3,0.121951219,0.463414634,0.212962963,0.355555555,0.203703703,0.300813008,0.416666666,0.30472293694814045,0.30312703236812305,86.79807067516614,1.8529415093362331,-0.026145299840474756,0.9895674586296082,0.5288731610290934,"Joey Gallo",14128,608336
2017,"Matt Szczur","- - -",119,237,3,28,18,0,0.143459915,0.185654008,0.128205128,0.275167785,0.225641025,0.35042735,0.353846153,0.3160352319733709,0.29095355566445885,94.06829330478489,-1.6396366185508668,-3.4464987047382354,0.6180658936500549,0.5288525169088908,"Matt Szczur",11255,519333
2020,"Matt Olson","OAK",60,245,14,28,42,1,0.13877551,0.314285714,0.228571428,0.226890756,0.195238095,0.310204081,0.423809523,0.3157372769014335,0.34005581537882484,104.31931396095526,-0.7592896348796785,0.5443661436104712,-4.135676756501198,0.5284190188818416,"Matt Olson",14344,621566
2016,"Albert Almora Jr.","CHC",47,117,3,14,14,0,0.042735042,0.17094017,0.178571428,0.314606741,0.276785714,0.307692307,0.455357142,0.32527278172664154,0.3110846760117005,100.74043628599112,-0.13594514899887145,-0.0292510723162257,1.4789763167500496,0.5283371647950789,"Albert Almora Jr.",14109,546991
2018,"Greg Allen","CLE",91,291,2,36,20,21,0.048109965,0.199312714,0.086792453,0.320388349,0.256603773,0.310104529,0.343396226,0.28761231211515575,0.29335857959503825,76.41823971017077,2.9411517959088087,-5.262417753685021,0.44059357047080994,0.5277280825989799,"Greg Allen",16623,656185
2017,"Jacob deGrom","NYM",37,77,1,6,4,1,0.025974025,0.285714285,0.056338028,0.291666666,0.211267605,0.232876712,0.267605633,0.2191059801676502,0.23789024353027344,33.51307564209618,0.07109224563464522,-6.508878445015675,9.161370277404785,0.5272735974933431,"Jacob deGrom",10954,594798
2018,"René Rivera","- - -",33,91,4,8,11,0,0.043956043,0.384615384,0.186046512,0.340425531,0.232558139,0.274725274,0.418604651,0.2982975323121626,0.29360328250461154,87.86240461381433,-0.7920805851463228,-2.21371487727932,4.236006453633308,0.5269434141371625,"Rene Rivera",3648,425784
2022,"Nick Allen","OAK",100,326,4,31,19,3,0.058282208,0.196319018,0.08361204,0.25,0.207357859,0.25625,0.290969899,0.244583878479898,0.23816359043121338,59.30126254041671,0.6775850658304989,-14.252623691446093,8.950038433074951,0.5266511461793082,"Nick Allen",22277,669397
2025,"Thomas Saggese","STL",82,295,2,25,25,3,0.054237288,0.281355932,0.083636363,0.359375,0.258181818,0.299319727,0.341818181,0.282410042829254,0.28150593624180087,81.19309078892995,0.622059652581811,-5.953514047799462,1.283497393131256,0.5263677193248524,"Thomas Saggese",27883,695336
2023,"Dylan Moore","SEA",67,165,7,18,19,7,0.096969696,0.339393939,0.220689655,0.280487804,0.206896551,0.303030303,0.427586206,0.3169868931625829,0.31723919492779357,107.29554482740863,-0.11314359726384282,1.3292183387800642,-1.6927123069763184,0.5250979333832725,"Dylan Moore",18042,664238
2016,"Abraham Almonte","CLE",67,194,1,24,22,8,0.041237113,0.216494845,0.137362638,0.330985915,0.263736263,0.293814432,0.401098901,0.2944009276251719,0.27685817335017776,77.82741668531563,1.4954490554518998,-3.6690936926660838,2.224689245223999,0.524374243602445,"Abraham Almonte",5486,501659
2019,"Aaron Hicks","NYY",59,255,12,41,36,1,0.121568627,0.282352941,0.208144797,0.285714285,0.235294117,0.325490196,0.443438914,0.325209501210381,0.2964123295802696,102.5117052938886,-1.2989564863964915,-0.48035441336497553,-3.343016266822815,0.5243042731304267,"Aaron Hicks",5297,543305
2016,"T.J. Rivera","NYM",33,113,3,10,16,0,0.026548672,0.150442477,0.142857143,0.359550561,0.333333333,0.345132743,0.476190476,0.3459521257771855,0.28470308440072195,120.23877723354974,0.019602032145485282,2.8362298722590027,-1.3051468431949615,0.5236632712726806,"T.J. Rivera",12495,608061
2016,"Jon Jay","SDP",90,373,2,49,26,2,0.050938337,0.209115281,0.097982709,0.370786516,0.291066282,0.338709677,0.389048991,0.31878235407413974,0.28685197033329474,99.05611423466368,2.798366947332397,2.364761207674161,-9.09263327717781,0.5236615605184,"Jon Jay",5227,445055
2024,"Leo Jiménez","TOR",63,210,4,18,19,0,0.057142857,0.28095238,0.12849162,0.310924369,0.229050279,0.328571428,0.357541899,0.30816414923894975,0.3107744852701823,101.37657940807239,-1.4763209372758865,-1.1455508933998104,-0.7515443563461304,0.5229451592417094,"Leo Jimenez",23782,677870
2024,"Trent Grisham","NYY",76,209,9,21,31,1,0.105263157,0.272727272,0.195530726,0.217391304,0.189944134,0.289855072,0.38547486,0.29526050634754514,0.3022792223587777,92.83483050009183,-1.1025270521640778,-2.816004378772213,0.9516867101192474,0.5229071493533702,"Trent Grisham",18564,663757
2023,"Byron Buxton","MIN",85,347,17,49,42,9,0.100864553,0.314121037,0.230263158,0.252747252,0.207236842,0.293948126,0.4375,0.3111950437227885,0.31621396714362543,95.88717818762979,3.7559355036355555,2.0459125213954867,-8.641975402832031,0.5227818840056515,"Byron Buxton",14161,621439
2016,"Jhonny Peralta","STL",82,313,8,37,29,0,0.063897763,0.178913738,0.148788928,0.293859649,0.25951557,0.306709265,0.408304498,0.30792023598576507,0.3155097593448553,90.97619089335946,-1.799436489585787,-5.278008442456313,0.44356101751327515,0.5223848365201489,"Jhonny Peralta",1738,425509
2015,"Austin Hedges","SDP",56,152,3,13,11,0,0.052631578,0.25,0.080291971,0.202020202,0.167883211,0.2147651,0.248175182,0.20330597782457197,0.2222760693780307,25.75125666129846,0.7490200223401189,-12.401336064144397,12.616400957107544,0.5212067396275852,"Austin Hedges",12976,595978
2019,"Kurt Suzuki","WSN",85,309,17,37,63,0,0.064724919,0.116504854,0.221428571,0.247826086,0.264285714,0.323624595,0.485714285,0.33697482246857186,0.3383405858820135,105.19872619599148,-0.9773278618231416,1.1421119495008787,-5.645849227905273,0.5210634069190543,"Kurt Suzuki",8259,435559
2019,"Adeiny Hechavarría","- - -",84,221,9,34,33,3,0.063348416,0.21719457,0.201970443,0.272108843,0.24137931,0.298642533,0.443349753,0.31170125676495997,0.294281385563038,93.78065739811873,1.2026964165270329,-0.6107403579562147,-1.0958427786827087,0.5197734392891479,"Adeiny Hechavarria",10459,588751
2017,"Brian Goodwin","WSN",74,278,13,41,30,6,0.082733812,0.248201438,0.247011953,0.290697674,0.250996015,0.31294964,0.498007968,0.3369144421556722,0.33269270463423295,103.34625960737567,-0.7869485346600413,0.4086941684298666,-4.744802117347717,0.5189871555238003,"Brian Goodwin",12858,571718
2024,"Connor Joe","PIT",123,416,9,49,36,2,0.10576923,0.21875,0.14010989,0.278195488,0.228021978,0.319711538,0.368131868,0.3049523913716695,0.27724827199742413,92.79517347246482,-0.3966757655143738,-3.9807594685499677,-4.908420085906982,0.5181708879266937,"Connor Joe",16572,656582
